Make,Model,Series launch year,Trim / Version,Year start,Year end,Production start,Production end,New Price,Used price range,Fuel consumption (mpg),Insurance group,Annual road tax,Miles per pound (mpp),Power (bhp),Top Speed (mph),0-60 mph (secs),Torque (Nm),Torque (ft-lb),CO2 Emissions (g/km),Euro Emissions Standard,Miles Per Tank,Fuel Capacity (litres),Weight (kg),Length (mm),Width (mm),Height (mm),Wheelbase (mm),Turning Circle (m),Engine Size (cc),Cylinders,Valves,Fuel Type,Transmission,Gearbox,Drivetrain,Doors,Seats,Luggage Capacity (litres),Unbraked Towing Weight (kg),Braked Towing Weight (kg),EuroNCAP Rating,EuroNCAP Rating description,Adult Occupant,Child Occupant,Pedestrian,New Adult Occupant,New Child Occupant,New Vulnerable Road Users,New Safety Assist,Country,Status,Series (production years start-end),Image URL
BMW,3-Series,Saloon 1998 specs,320i SE 4d Auto (01),2001,2005,09/01/2001,01/01/2005,"£24,835","£775 - £2,775",30 mpg,31,£360,,167,139,9.1,210,155,226,3,415,63,1505,4471,1739,1415,2725,10,2171,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,323i SE 4d,1998,2000,09/01/1998,09/01/2000,"£24,740",,31 mpg,31,£295,,170,144,7.7,245,181,215,3,429,63,1445,4471,1932,1415,2725,-,2494,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,300,720,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,323i SE 4d Auto,1998,2000,09/01/1998,09/01/2000,"£25,960",,28 mpg,31,£295,,170,142,8.7,245,181,239,3,388,63,1485,4471,1932,1415,2725,-,2494,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,300,720,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i SE 4d (00),2000,2001,09/01/2000,09/01/2001,"£23,495",,31 mpg,33,£295 - £360,,192,149,7,245,-,217,3,429,63,1485,4471,1932,1415,2725,-,2494,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i SE 4d Auto (00),2000,2001,09/01/2000,09/01/2001,"£24,715",,29 mpg,33,£295 - £360,,192,147,8,245,-,229,3,401,63,1520,4471,1932,1415,2725,-,2494,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i SE 4d (01),2001,2005,09/01/2001,01/01/2005,"£24,965","£730 - £2,640",31 mpg,33,£360,,189,149,7.1,245,181,217,3,429,63,1495,4471,1739,1415,2725,10,2494,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i SE 4d SMG,2001,2005,09/01/2001,01/01/2005,"£26,115","£750 - £2,725",31 mpg,33,£360,,189,149,7.1,245,181,217,3,429,63,1495,4471,1739,1415,2725,10,2494,6,24,Petrol,Automatic,5 Speed SMG,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i SE 4d Auto (01),2001,2005,09/01/2001,01/01/2005,"£26,185","£830 - £2,975",29 mpg,33,£360,,189,147,8.1,245,181,229,3,401,63,1530,4471,1739,1415,2725,10,2494,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,328i SE 4d,1998,2000,09/01/1998,06/01/2000,"£27,995",,31 mpg,33,£295,,193,149,6.8,280,206,216,3,429,63,1465,4471,1932,1415,2725,-,2793,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,300,730,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,328i SE 4d Auto,1998,2000,09/01/1998,06/01/2000,"£29,215",,28 mpg,33,£295,,193,146,7.8,280,206,241,3,388,63,1500,4471,1932,1415,2725,-,2793,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,300,730,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d SE 4d (00),2000,2001,02/01/2000,09/01/2001,"£26,585",,42 mpg,31,£290 - £295,,184,141,7.6,390,287,178,3,582,63,1595,4471,1739,1415,2725,-,2926,6,24,Diesel,Manual,5 Speed,Rear wheel drive,4,5,-,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d SE 4d Auto (00),2000,2001,02/01/2000,09/01/2001,"£27,805",,35 mpg,31,£295 - £360,,184,141,7.9,390,287,213,3,485,63,1610,4471,1932,1415,2725,-,2926,6,24,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,-,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d SE 4d (01),2001,2003,09/01/2001,03/01/2003,"£26,985","£950 - £2,190",42 mpg,31,£290,,184,141,7.6,390,-,178,3,582,63,1595,4471,1932,1415,2725,10,2926,6,24,Diesel,Manual,5 Speed,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d SE 4d Auto (01),2001,2003,09/01/2001,03/01/2003,"£28,205","£1,020 - £2,320",35 mpg,33,£360,,184,141,7.9,390,-,213,3,485,63,1610,4471,1932,1415,2725,10,2926,6,24,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d SE 4d (03),2003,2005,03/01/2003,01/01/2005,"£28,670","£1,045 - £2,445",42 mpg,33,£290,,204,150,7,410,302,177,4,582,63,1615,4471,1739,1415,2725,10,2993,6,24,Diesel,Manual,6 Speed,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d SE 4d Auto (03),2003,2005,03/01/2003,01/01/2005,"£29,890","£1,110 - £2,630",36 mpg,33,£360,,204,146,7.2,410,302,206,3,498,63,1630,4471,1739,1415,2725,10,2993,6,24,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i SE 4d (00),2000,2001,06/01/2000,09/01/2001,"£26,585",,,35,£295 - £360,,231,153,6.8,300,-,218,3,429,63,1505,4471,1739,-,-,-,2979,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i SE 4d Auto (00),2000,2001,06/01/2000,09/01/2001,"£27,805",,,35,£295 - £360,,231,153,6.8,300,-,230,3,401,63,1540,4471,1739,-,-,-,2979,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i SE 4d (01),2001,2003,09/01/2001,03/01/2003,"£27,085","£775 - £2,360",31 mpg,35,£360,,231,155,6.3,300,-,218,3,429,63,1505,4471,1932,1415,2725,10,2979,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i SE 4d (6),2003,2005,03/01/2003,01/01/2005,"£28,090","£815 - £2,775",31 mpg,35,£360,,227,155,6.3,300,221,218,3,429,63,1505,4471,1739,1415,2725,10,2979,6,24,Petrol,Manual,6 Speed,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i SE 4d SMG,2001,2005,09/01/2001,01/01/2005,"£29,240","£795 - £2,860",31 mpg,35,£360,,227,155,6.3,300,221,218,3,429,63,1505,4471,1739,1415,2725,10,2979,6,24,Petrol,Automatic,5 Speed SMG,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i SE 4d Auto (01),2001,2005,09/01/2001,01/01/2005,"£29,310","£870 - £3,110",29 mpg,35,£360,,227,153,6.8,300,221,230,3,401,63,1540,4471,1739,1415,2725,10,2979,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320i SE Aegean Blue Edition 4d,2001,2001,05/01/2001,09/01/2001,"£24,835",,,31,£360,,170,140,7.9,210,-,213,3,429,63,1465,4471,1739,-,-,-,2171,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320i SE Aegean Blue Edition 4d Auto,2001,2001,05/01/2001,09/01/2001,"£26,055",,,31,£360,,170,139,9,210,-,226,3,415,63,1500,4471,1739,-,-,-,2171,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320i SE Velvet Blue Edition 4d,2001,2001,05/01/2001,09/01/2001,"£24,835",,,31,£360,,170,140,7.9,210,-,213,3,429,63,1465,4471,1739,-,-,-,2171,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320i SE Velvet Blue Edition 4d Auto,2001,2001,05/01/2001,09/01/2001,"£26,055",,,31,£360,,170,139,9,210,-,226,3,415,63,1500,4471,1739,-,-,-,2171,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,316i 16v Sport 4d,2003,2005,06/01/2003,01/01/2005,"£21,605","£850 - £2,935",39 mpg,27,£265,,114,128,10.6,175,129,172,3,540,63,1385,4471,1739,1415,2725,10,1796,4,16,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,670,1250,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,316i 16v Sport 4d Auto,2003,2005,06/01/2003,01/01/2005,"£22,825","£955 - £3,270",35 mpg,27,£330,,114,124,11.5,175,129,194,3,485,63,1415,4471,1739,1415,2725,10,1796,4,16,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,670,1400,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,318d Sport 4d,2004,2005,04/01/2004,01/01/2005,"£23,790","£1,070 - £2,560",50 mpg,29,£220,,115,127,10.3,280,207,151,4,693,63,1395,4471,1739,1415,2725,10,1995,4,16,Diesel,Manual,5 Speed,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,318d Sport 4d Auto,2004,2005,04/01/2004,01/01/2005,"£25,010","£1,150 - £2,720",41 mpg,29,£290,,115,124,10.9,280,207,182,3,568,63,1425,4471,1739,1415,2725,10,1995,4,16,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,318i Sport 4d,2003,2005,06/01/2003,01/01/2005,"£23,105","£915 - £3,110",38 mpg,27,£290,,140,135,9,200,148,180,3,526,63,1395,4471,1739,1415,2725,10,1995,4,16,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,680,1400,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,318i Sport 4d Auto,2003,2005,06/01/2003,01/01/2005,"£24,325","£1,010 - £3,445",34 mpg,27,£330,,140,133,9.9,200,148,196,3,471,63,1435,4471,1739,1415,2725,10,1995,4,16,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,680,1500,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320d Sport 4d,2002,2003,12/01/2002,03/01/2003,"£24,945","£1,085 - £2,500",49 mpg,29,£220,,150,134,8.6,330,-,153,3,679,63,1490,4471,1932,1415,2725,10,1995,4,16,Diesel,Manual,5 Speed,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320d Sport 4d (6),2003,2005,03/01/2003,01/01/2005,"£26,040","£1,135 - £2,675",49 mpg,29,£220,,150,137,8.6,330,243,153,4,679,63,1490,4471,1739,1415,2725,10,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320d Sport 4d Auto,2002,2005,12/01/2002,01/01/2005,"£27,260","£1,150 - £2,830",40 mpg,29,£290,,150,132,8.8,330,243,185,3,554,63,1505,4471,1739,1415,2725,10,1995,4,16,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320i Sport 4d,2002,2005,12/01/2002,01/01/2005,"£26,015","£915 - £3,275",31 mpg,31,£360,,167,140,8,210,155,213,3,429,63,1470,4471,1739,1415,2725,10,2171,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,320i Sport 4d Auto,2002,2005,12/01/2002,01/01/2005,"£27,235","£1,005 - £3,615",30 mpg,31,£360,,167,139,9.1,210,155,226,3,415,63,1505,4471,1739,1415,2725,10,2171,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i Sport 4d (00),2000,2001,10/01/2000,09/01/2001,"£25,865",,,33,£295 - £360,,192,149,7,245,-,217,3,429,63,1485,4471,1932,1415,2725,-,2494,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,-,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i Sport 4d Auto (00),2000,2001,10/01/2000,09/01/2001,"£27,085",,,33,£295 - £360,,192,147,8,245,-,229,3,401,63,1520,4471,1739,-,-,-,2494,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i Sport 4d (01),2001,2005,09/01/2001,01/01/2005,"£27,365","£970 - £3,480",31 mpg,33,£360,,189,149,7.1,245,181,217,3,429,63,1495,4471,1739,1415,2725,10,2494,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i Sport 4d SMG,2001,2005,09/01/2001,01/01/2005,"£28,515","£985 - £3,565",31 mpg,33,£360,,189,149,7.1,245,181,217,3,429,63,1495,4471,1739,1415,2725,10,2494,6,24,Petrol,Automatic,5 Speed SMG,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,325i Sport 4d Auto (01),2001,2005,09/01/2001,01/01/2005,"£28,585","£1,060 - £3,815",29 mpg,33,£360,,189,147,8.1,245,181,229,3,401,63,1530,4471,1739,1415,2725,10,2494,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d Sport 4d (00),2000,2001,06/01/2000,09/01/2001,"£28,675",,,33,£290 - £295,,184,141,7.6,390,-,178,3,582,63,1595,4471,1932,1415,2725,-,2926,6,24,Diesel,Manual,5 Speed,Rear wheel drive,4,5,-,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d Sport 4d Auto (00),2000,2001,06/01/2000,09/01/2001,"£29,895",,,33,£295 - £360,,184,141,7.9,390,-,213,3,485,63,1610,4488,1757,-,-,-,2926,6,24,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,-,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d Sport 4d (01),2001,2003,09/01/2001,03/01/2003,"£29,105","£1,195 - £2,720",42 mpg,33,£290,,184,141,7.6,390,-,178,3,582,63,1595,4471,1932,1415,2725,10,2926,6,24,Diesel,Manual,5 Speed,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d Sport 4d Auto (01),2001,2003,09/01/2001,03/01/2003,"£30,325","£1,265 - £2,885",35 mpg,33,£360,,184,141,7.9,390,-,213,3,485,63,1610,4471,1932,1415,2725,10,2926,6,24,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d Sport 4d (03),2003,2005,03/01/2003,01/01/2005,"£30,770","£1,290 - £3,035",42 mpg,33,£290,,204,150,7,410,302,177,4,582,63,1615,4471,1739,1415,2725,10,2993,6,24,Diesel,Manual,6 Speed,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330d Sport 4d Auto (03),2003,2005,03/01/2003,01/01/2005,"£31,990","£1,360 - £3,195",36 mpg,33,£360,,204,146,7.2,410,302,206,3,498,63,1630,4471,1739,1415,2725,10,2993,6,24,Diesel,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,750,1800,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i Sport 4d (00),2000,2001,06/01/2000,09/01/2001,"£28,675",,,35,£295 - £360,,231,155,6.3,300,-,218,3,429,63,1505,4471,1932,1415,2725,-,2979,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i Sport 4d Auto (00),2000,2001,06/01/2000,09/01/2001,"£29,895",,,35,£295 - £360,,231,153,6.8,300,-,230,3,401,63,1540,4471,1739,-,-,-,2979,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i Sport 4d (01),2001,2003,09/01/2001,03/01/2003,"£29,105","£1,005 - £3,095",31 mpg,35,£360,,231,155,6.3,300,-,218,3,429,63,1505,4471,1932,1415,2725,10,2979,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i Sport 4d (6),2003,2005,03/01/2003,01/01/2005,"£30,190","£1,065 - £3,615",31 mpg,35,£360,,227,155,6.3,300,221,218,3,429,63,1505,4471,1739,1415,2725,10,2979,6,24,Petrol,Manual,6 Speed,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i Sport 4d SMG,2001,2005,09/01/2001,01/01/2005,"£31,340","£1,035 - £3,695",31 mpg,35,£360,,227,155,6.3,300,221,218,3,429,63,1505,4471,1739,1415,2725,10,2979,6,24,Petrol,Automatic,5 Speed SMG,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1998 specs,330i Sport 4d Auto (01),2001,2005,09/01/2001,01/01/2005,"£31,410","£1,105 - £3,945",29 mpg,35,£360,,227,153,6.8,300,221,230,3,401,63,1540,4471,1739,1415,2725,10,2979,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,4,5,440,730,1700,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1998 - 2005),
BMW,3-Series,Saloon 1991 specs,316e 4d,1993,1993,05/01/1993,07/01/1993,"£14,295",,,-,£295,,100,-,-,-,-,N/a,-,-,-,-,4241,1701,-,-,-,1596,-,-,Petrol,Manual,-,Rear wheel drive,4,-,-,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,316i 4d,1991,1998,04/01/1991,09/01/1998,"£16,805",,36 mpg,-,£295,,102,121,12.3,150,-,182,2,491,62,1310,4433,1698,1393,2700,-,1596,4,8,Petrol,Manual,5 Speed,Rear wheel drive,4,5,435,630,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,316i 4d Auto,1991,1998,04/01/1991,09/01/1998,"£17,845",,33 mpg,-,£295,,102,119,13.7,150,-,199,-,450,62,1350,4433,1698,1393,2700,-,1596,4,8,Petrol,Automatic,4 Speed Auto,Rear wheel drive,4,5,435,630,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,318 tds 4d,1995,1998,01/01/1995,09/01/1998,"£17,995",,43 mpg,-,£295,,90,114,13.7,190,140,173,2,586,62,1355,4433,1698,1393,2700,-,1665,4,8,Diesel,Manual,5 Speed,Rear wheel drive,4,5,-,650,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,318i 4d,1991,1998,04/01/1991,09/01/1998,"£18,135",,35 mpg,-,£295,,115,125,10.9,168,-,187,-,477,62,1310,4433,1698,1393,2700,-,1796,4,8,Petrol,Manual,5 Speed,Rear wheel drive,4,5,435,640,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,318i 4d Auto,1991,1998,04/01/1991,09/01/1998,"£19,175",,31 mpg,-,£295,,115,124,11.9,168,-,216,2,422,62,1350,4433,1698,1393,2700,-,1796,4,8,Petrol,Automatic,4 Speed Auto,Rear wheel drive,4,5,435,640,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,320i 4d,1991,1996,04/01/1991,07/01/1996,"£21,425",,31 mpg,-,£295,,150,134,9.6,190,-,N/a,-,422,62,1375,4433,1698,1393,2700,-,1991,6,24,Petrol,Manual,5 Speed,Rear wheel drive,4,5,435,670,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,320i 4d Auto,1991,1996,04/01/1991,07/01/1996,"£22,545",,28 mpg,-,£295,,150,134,10.3,190,-,240,-,381,62,1410,4433,1698,1393,2700,-,1991,6,24,Petrol,Automatic,4 Speed Auto,Rear wheel drive,4,5,435,670,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,323i 4d,1996,1998,07/01/1996,09/01/1998,"£21,715",,,-,£295,,170,-,-,-,-,213,2,-,-,-,4445,1701,-,-,-,2494,-,-,Petrol,Manual,-,Rear wheel drive,4,-,-,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,323i 4d Auto,1996,1998,07/01/1996,09/01/1998,"£22,855",,,-,£295,,170,-,-,-,-,240,2,-,-,-,4445,1701,-,-,-,2494,-,-,Petrol,Automatic,#NAME?,Rear wheel drive,4,-,-,-,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,325 td 4d,1993,1996,05/01/1993,09/01/1996,"£21,380",,38 mpg,-,£295,,115,124,11.6,222,164,N/a,2,518,62,1430,4433,1698,1393,2700,-,2498,6,12,Diesel,Manual,5 Speed,Rear wheel drive,4,5,-,670,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,325 td 4d Auto,1993,1996,05/01/1993,07/01/1996,"£22,400",,33 mpg,-,£295,,115,121,12.4,222,164,N/a,2,450,62,1850,4433,1698,1393,2700,-,2498,6,12,Diesel,Automatic,4 Speed Auto,Rear wheel drive,4,5,-,670,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
BMW,3-Series,Saloon 1991 specs,325 tds 4d,1996,1998,02/01/1996,09/01/1998,"£22,575",,38 mpg,-,£295,,143,134,10.1,260,192,N/a,2,518,62,1440,4433,1698,1393,2700,-,2498,6,12,Diesel,Manual,5 Speed,Rear wheel drive,4,5,-,670,-,,,,,,,,,,Germany,discontinued,BMW 3-Series Saloon (1991 - 1998),https://parkers-images.bauersecure.com/pagefiles/203614/cut-out/bmw_3series_saloon.jpg
